image_id,source_dataset,source_path,perceptual_hash,duplicate_group_id,source_label,pawphile_condition_label,pawphile_finding_label,label_type,label_quality,clinical_validation,split,body_region,dog_id,tier,exclusion_reason
0c6d17de-26a1-439c-813f-8660eb7cdb83,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\2024-05-13-162741_jpg.rf.b7ce7c6a18b7f604bdfca7286b67dc9c.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
aa98b651-ea1d-4676-b043-245844631635,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Fungal_infections\FUNGAL-INFECTION_028_jpg.rf.9c45f2c538aade87219a99f083be3734.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
bf5b4c39-28c4-4a70-8070-e2a533b72509,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR47_png_jpg.rf.33bab234ba56be80b0b37c21019735dc.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
09c369d4-c280-4b72-aa16-db6980bc944b,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210702_09_01_09\pic5.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic5.jpg,D,Perceptual Duplicate / Augmentation Leakage
c3b1be55-3361-4629-bccc-22ceea5bab95,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210724_01_02_01\pic5.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic5.jpg,D,Perceptual Duplicate / Augmentation Leakage
eba4e8bc-87c4-4089-b217-0618919f8294,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\healthy\healthy_120_jpg.rf.2e688f2fc5aa37aa131f8b4f94617e47.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
876f6165-94ab-4db5-a656-11658d649cf3,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\fungal infection\fungal_170_jpg.rf.ef4cad1292129e161eff6f74c64a27ba.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
6f4bbb37-f0d1-41d1-a223-0a7230b36e49,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\fungal infection\fungal_172_jpg.rf.fbeea1b42ec9521675bf9a02bfd8616d.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
449b32ef-1102-4314-acb4-6d02fc5d1a6f,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_245_jpg.rf.d533bf00e8389fa424f3497d1fec247f.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
49c0ca90-d9ce-4e14-bfb3-a335370a0c88,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_280_jpg.rf.1c3b3767ba503ab567ab7da84bb03733.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
123dfb75-a4b8-4146-9f64-2170853b75a4,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_280_jpg.rf.98a0db38675816881ea456443ce9af85.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7ee8ad0b-843f-4001-ae4f-ea78a3c1d303,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_280_jpg.rf.b2216e2cf4bf1335c496b020eeb89cda.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
2d23a996-555d-46e9-80bb-e41b2e9dfb68,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_424_jpg.rf.991de1d2c294163d0f3374c64db7047e.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e8c5f1cb-89ae-4d07-a86d-c7cb6e97525f,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_293_jpg.rf.3ab75b5a5fd684cb905d06b8c42e3bc5.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e145911a-4d88-49f7-952c-8fdfdd416193,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\May-is-allergy-awareness-month-here-at-The-Shot-Spot_02323_jpg.rf.03393dc079dc692ca417c439efd6bada.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
faf4a60e-377b-45a6-8aea-76a12dcdf694,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\HEALTHY_060_jpg.rf.40cfeb8fc0d7c2a8f19a3083c4341793.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
107e3a81-37ee-4040-b8b0-042fd39e1c9a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\pic83_jpg.rf.adc352cff0d211210590426bf1d45686.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
d935393a-bd2e-4a4c-b344-c93276099d06,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\E518EDB2-AF23-4A0B-A1FB-30CC5C9E52E3_jpeg_jpg.rf.b382595778953a148a11f133fd51a721.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
325b9ce7-49a5-43bc-88be-f888ac489f5b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-2-_jpg.rf.ee51e43da6d2a7522fec737f54964286.jpg,740,db54ad85-fdca-40a0-8985-6a666dad8235,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
d96d8751-aa6d-46fc-a2f0-b008c4bce9b4,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\demodicosis\1-13-_jpg.rf.e1607fe04b3ef1e66c7c215eb77c6c72.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
ce6ed168-7308-431e-a5e1-cbaa24c8ce6f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\ringworm-30-_jpg.rf.4ce668e691470006e77f08ffd07ce7c0.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4be8fdd2-009b-4352-bfed-0ff43324a221,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\2024-05-13-133458_4_jpg.rf.22723c8d3ae55cd1319f334c1bcb2210.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
b1472883-db65-49a8-9204-9794c69c99ef,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\IMG_5176_jpeg_jpg.rf.ff7393925ee61d30cc1982265dd0d55e.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
157b95f1-eaff-4c17-b7b5-3286c55a5bb5,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\ringworm-110-_jpg.rf.235c99ad062701483b2f9707bc39d7b5.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
345fd0ac-d195-4d04-b025-fc46c08d7329,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_133_jpg.rf.ee2a679eae6898ab1f4717ca52a87a40.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
d114effb-97d6-4207-8f51-e3b2cbd92749,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_76_jpg.rf.3ae4a9812aa4e95946fc49c18dd073a4.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
be6a51f4-ead5-4468-a447-aa5049c237c3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-30-_jpg.rf.315fda1b12d414d6ba3fa26496a17e71.jpg,673,db79a7f3-2501-44db-a151-406d2c39b4cf,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
79c84851-0597-4cf0-85e6-bbf4ccde4d08,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Fungal_infections\FUNGAL-INFECTION_067_jpg.rf.ca02ac7e04af3e2cdaf9c681049e47ec.jpg,1469,db886a70-4784-441a-b379-cf188a06957d,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
f6bf9adc-656f-412e-87f9-0c614234450b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\R7_png_jpg.rf.4451b45a86d71dfa2133a384506e5b75.jpg,1469,db886a70-4784-441a-b379-cf188a06957d,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
74cf89bf-897d-4bf5-9530-eb5bd07e9d92,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_378_jpg.rf.010ff35c7fbcd7de0eda95ad3c6c7316.jpg,284,dbba4475-15ff-465d-8864-928c010ae0cf,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
80465c0a-61f6-46e5-aa00-7d65f4a62585,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_180_jpg.rf.8509931f87aea41656ece44558e90355.jpg,284,dbba4475-15ff-465d-8864-928c010ae0cf,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
35b315d6-3931-43ab-8c5a-464b3a021a3c,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\P50_jpg.rf.39ea83c6844f2540cd1f18caee786a33.jpg,284,dbba4475-15ff-465d-8864-928c010ae0cf,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
195b8a64-5cd1-46ec-9fa1-e401c0d4b300,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\dog210508_07_02_22\pic6.jpg,284,dbba4475-15ff-465d-8864-928c010ae0cf,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic6.jpg,D,Perceptual Duplicate / Augmentation Leakage
5bd27673-211d-431e-b8a5-74f2fa962a8a,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\fungal infection\fungal_358_jpg.rf.fa4638c94f43c181213d67d9e8d6a0c2.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
c47b1e66-5566-430b-844f-7647b6efcd60,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\healthy\healthy_234_jpg.rf.26919f4512b9c3396a0b671131c4b85a.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
30d4615d-3e8b-4a38-8314-9a94ba26c474,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\hypersensitivity dermatitis\hypersensitivity_derm44_jpg.rf.e79ed88a15f0f12c5d5c504b513951c9.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
25a37fc9-d546-49b9-b3fb-570fa7d17359,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_250_jpg.rf.97e79594eb41fbe49668d133bcedf5b7.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
624df765-0866-4087-b9fd-d68db92550c7,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_57_jpg.rf.2fbaf2bbf9f609abda4da152ab0701e8.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9d37fe02-4801-4865-9ea3-ae7cfaeaf213,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_inf_44_jpg.rf.fa658e61bc95c1054062eda4fb179111.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
98725205-275d-477a-889d-43faeb3e87fa,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_403_jpg.rf.b786b265fa2e58c869ef46c0d2e88fde.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ffdb7f32-20a0-477f-b1a4-842e4c0033b1,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_176_jpg.rf.854a0eba64ba9d5e9b5cdbcb4a930737.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
76502920-10e8-41ee-acf8-77939d893199,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_176_jpg.rf.d74ffc8013a33e651f66cf4efb476257.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
6eda622a-3564-4052-b756-2c4e1972b605,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_186_jpg.rf.6803763bcbaf77a966e628ea86ffdfb7.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e70bb30d-abd4-41ce-a552-b3bb68dabcf4,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_186_jpg.rf.e91eac358103109997f6fe681ea6378f.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
0cfd5c19-1285-44b7-b796-1ad83d9ac9d2,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\pic24_jpg.rf.3428d46fe9e9791cdc93c6e41db75882.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
6daafa2b-cb49-427b-9045-643a17cee36f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-2-_jpg.rf.24ee96240fbb6bb861543b28c0f009bd.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
267d3503-1b2b-4cc6-8d6e-1aca52492651,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210623_05_01_38\pic5.jpg,616,dbd3a733-76b6-4bf4-8996-cb18cd842a10,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic5.jpg,D,Perceptual Duplicate / Augmentation Leakage
23efc878-6fca-4183-bb8b-879cc0a1173a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Dermatitis\1000010721_x16_jpg.rf.d3bfcecb66b5a40adda22aafd6c99f21.jpg,1385,dc033381-70b8-4c0c-a4cb-84f7b6117158,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
09a07414-0db0-4feb-83af-a8156a48c0e0,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\436768270_412696705044184_4681296294994857344_n_jpg.rf.52ad1f5bde398a52818aee0c215df1df.jpg,1385,dc033381-70b8-4c0c-a4cb-84f7b6117158,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
90565b7a-734f-4580-8b88-81f5152ed75c,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_305_jpg.rf.04546a8a715ea16641598b1907a4a8c8.jpg,1385,dc033381-70b8-4c0c-a4cb-84f7b6117158,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4e46382a-e127-4e2f-b240-f6a0fd6f7f04,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_305_jpg.rf.1a8e1e5a5f7144edf1007fb8f0c541cd.jpg,1385,dc033381-70b8-4c0c-a4cb-84f7b6117158,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
